,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime(s),Sector1Time(s),Sector2Time(s),Sector3Time(s),RollingAverageLap
131,GAS,0 days 00:02:01.097000,54.0,2.0,MEDIUM,7.0,54.0,0 days 00:00:24.039000,0 days 00:00:49.579000,0 days 00:00:47.479000,121.097,24.039,49.579,47.479,79.50649056603774
132,GAS,0 days 00:01:43.220000,55.0,3.0,INTERMEDIATE,1.0,55.0,0 days 00:00:28.683000,0 days 00:00:48.890000,0 days 00:00:25.647000,103.22,28.683,48.89,25.647,79.94562962962964
133,GAS,0 days 00:01:41.478000,56.0,3.0,INTERMEDIATE,2.0,56.0,0 days 00:00:26.919000,0 days 00:00:47.986000,0 days 00:00:26.573000,101.478,26.919,47.986,26.573,80.33712727272727
134,GAS,0 days 00:01:43.496000,57.0,3.0,INTERMEDIATE,3.0,57.0,0 days 00:00:28.285000,0 days 00:00:48.387000,0 days 00:00:26.824000,103.496,28.285,48.387,26.824,80.75067857142857
135,GAS,0 days 00:01:43.238000,58.0,3.0,INTERMEDIATE,4.0,58.0,0 days 00:00:27.158000,0 days 00:00:47.974000,0 days 00:00:28.106000,103.238,27.158,47.974,28.106,81.14519298245614
136,GAS,0 days 00:01:43.477000,59.0,3.0,INTERMEDIATE,5.0,59.0,0 days 00:00:27.735000,0 days 00:00:47.978000,0 days 00:00:27.764000,103.477,27.735,47.978,27.764,81.53022413793103
137,GAS,0 days 00:01:42.923000,60.0,3.0,INTERMEDIATE,6.0,60.0,0 days 00:00:28.013000,0 days 00:00:47.844000,0 days 00:00:27.066000,102.923,28.013,47.844,27.066,81.89281355932204
138,GAS,0 days 00:01:42.263000,61.0,3.0,INTERMEDIATE,7.0,61.0,0 days 00:00:26.985000,0 days 00:00:48.250000,0 days 00:00:27.028000,102.263,26.985,48.25,27.028,82.23231666666668
139,GAS,0 days 00:01:40.864000,62.0,3.0,INTERMEDIATE,8.0,62.0,0 days 00:00:27.160000,0 days 00:00:47.125000,0 days 00:00:26.579000,100.864,27.16,47.125,26.579,82.53775409836065
140,GAS,0 days 00:01:40.280000,63.0,3.0,INTERMEDIATE,9.0,63.0,0 days 00:00:26.424000,0 days 00:00:47.258000,0 days 00:00:26.598000,100.28,26.424,47.258,26.598,82.82391935483871
141,GAS,0 days 00:01:39.374000,64.0,3.0,INTERMEDIATE,10.0,64.0,0 days 00:00:26.357000,0 days 00:00:46.889000,0 days 00:00:26.128000,99.374,26.357,46.889,26.128,83.08661904761905
142,GAS,0 days 00:01:38.169000,65.0,3.0,INTERMEDIATE,11.0,65.0,0 days 00:00:26.058000,0 days 00:00:46.315000,0 days 00:00:25.796000,98.169,26.058,46.315,25.796,83.32228125
143,GAS,0 days 00:01:36.252000,66.0,3.0,INTERMEDIATE,12.0,66.0,0 days 00:00:25.578000,0 days 00:00:45.986000,0 days 00:00:24.688000,96.252,25.578,45.986,24.688,83.5212
144,GAS,0 days 00:01:34.612000,67.0,3.0,INTERMEDIATE,13.0,67.0,0 days 00:00:25.054000,0 days 00:00:45.543000,0 days 00:00:24.015000,94.612,25.054,45.543,24.015,83.68924242424242
145,GAS,0 days 00:01:33.318000,68.0,3.0,INTERMEDIATE,14.0,68.0,0 days 00:00:24.985000,0 days 00:00:45.029000,0 days 00:00:23.304000,93.318,24.985,45.029,23.304,83.8329552238806
146,GAS,0 days 00:01:36.097000,69.0,3.0,INTERMEDIATE,15.0,69.0,0 days 00:00:25.821000,0 days 00:00:45.249000,0 days 00:00:25.027000,96.097,25.821,45.249,25.027,84.01330882352941
147,GAS,0 days 00:01:31.098000,70.0,3.0,INTERMEDIATE,16.0,70.0,0 days 00:00:24.417000,0 days 00:00:44.096000,0 days 00:00:22.585000,91.098,24.417,44.096,22.585,84.11598550724638
148,GAS,0 days 00:01:30.098000,71.0,3.0,INTERMEDIATE,17.0,71.0,0 days 00:00:24.043000,0 days 00:00:44.017000,0 days 00:00:22.038000,90.098,24.043,44.017,22.038,84.20144285714285
149,GAS,0 days 00:01:29.916000,72.0,3.0,INTERMEDIATE,18.0,72.0,0 days 00:00:23.812000,0 days 00:00:44.146000,0 days 00:00:21.958000,89.916,23.812,44.146,21.958,84.28192957746478
150,GAS,0 days 00:01:28.128000,73.0,3.0,INTERMEDIATE,19.0,73.0,0 days 00:00:23.580000,0 days 00:00:42.637000,0 days 00:00:21.911000,88.128,23.58,42.637,21.911,84.33534722222221
151,GAS,0 days 00:01:27.856000,74.0,3.0,INTERMEDIATE,20.0,74.0,0 days 00:00:23.793000,0 days 00:00:42.395000,0 days 00:00:21.668000,87.856,23.793,42.395,21.668,84.38357534246576
152,GAS,0 days 00:01:26.378000,75.0,3.0,INTERMEDIATE,21.0,75.0,0 days 00:00:22.771000,0 days 00:00:41.949000,0 days 00:00:21.658000,86.378,22.771,41.949,21.658,84.41052702702703
153,GAS,0 days 00:01:26.077000,76.0,3.0,INTERMEDIATE,22.0,76.0,0 days 00:00:22.815000,0 days 00:00:41.513000,0 days 00:00:21.749000,86.077,22.815,41.513,21.749,84.43274666666667
154,GAS,0 days 00:01:25.607000,77.0,3.0,INTERMEDIATE,23.0,77.0,0 days 00:00:22.318000,0 days 00:00:41.293000,0 days 00:00:21.996000,85.607,22.318,41.293,21.996,84.44819736842105
155,GAS,0 days 00:01:26.578000,78.0,3.0,INTERMEDIATE,24.0,78.0,0 days 00:00:22.610000,0 days 00:00:41.552000,0 days 00:00:22.416000,86.578,22.61,41.552,22.416,84.47585714285714
156,PER,,1.0,1.0,MEDIUM,1.0,1.0,,0 days 00:00:45.390000,0 days 00:00:39.598000,,,45.39,39.598,
157,PER,0 days 00:01:19.704000,2.0,2.0,HARD,1.0,2.0,0 days 00:00:22.935000,0 days 00:00:36.337000,0 days 00:00:20.432000,79.704,22.935,36.337,20.432,79.704
158,PER,0 days 00:01:16.387000,3.0,2.0,HARD,2.0,3.0,0 days 00:00:20.282000,0 days 00:00:35.738000,0 days 00:00:20.367000,76.387,20.282,35.738,20.367,78.0455
159,PER,0 days 00:01:16.535000,4.0,2.0,HARD,3.0,4.0,0 days 00:00:20.292000,0 days 00:00:35.774000,0 days 00:00:20.469000,76.535,20.292,35.774,20.469,77.54199999999999
160,PER,0 days 00:01:16.269000,5.0,2.0,HARD,4.0,5.0,0 days 00:00:20.267000,0 days 00:00:35.734000,0 days 00:00:20.268000,76.269,20.267,35.734,20.268,77.22375
161,PER,0 days 00:01:16.458000,6.0,2.0,HARD,5.0,6.0,0 days 00:00:20.160000,0 days 00:00:35.801000,0 days 00:00:20.497000,76.458,20.16,35.801,20.497,77.0706
162,PER,0 days 00:01:17.399000,7.0,2.0,HARD,6.0,7.0,0 days 00:00:20.511000,0 days 00:00:36.114000,0 days 00:00:20.774000,77.399,20.511,36.114,20.774,77.12533333333333
163,PER,0 days 00:01:17.937000,8.0,2.0,HARD,7.0,8.0,0 days 00:00:20.513000,0 days 00:00:36.628000,0 days 00:00:20.796000,77.937,20.513,36.628,20.796,77.24128571428571
164,PER,0 days 00:01:18.254000,9.0,2.0,HARD,8.0,9.0,0 days 00:00:20.758000,0 days 00:00:36.550000,0 days 00:00:20.946000,78.254,20.758,36.55,20.946,77.367875
165,PER,0 days 00:01:19.787000,10.0,2.0,HARD,9.0,10.0,0 days 00:00:21.116000,0 days 00:00:37.490000,0 days 00:00:21.181000,79.787,21.116,37.49,21.181,77.63666666666667
166,PER,0 days 00:01:19.848000,11.0,2.0,HARD,10.0,11.0,0 days 00:00:21.206000,0 days 00:00:37.371000,0 days 00:00:21.271000,79.848,21.206,37.371,21.271,77.8578
167,PER,0 days 00:01:20.433000,12.0,2.0,HARD,11.0,12.0,0 days 00:00:21.687000,0 days 00:00:37.445000,0 days 00:00:21.301000,80.433,21.687,37.445,21.301,78.09190909090908
168,PER,0 days 00:01:20.797000,13.0,2.0,HARD,12.0,13.0,0 days 00:00:21.434000,0 days 00:00:38.023000,0 days 00:00:21.340000,80.797,21.434,38.023,21.34,78.31733333333334
169,PER,0 days 00:01:20.283000,14.0,2.0,HARD,13.0,14.0,0 days 00:00:21.311000,0 days 00:00:37.875000,0 days 00:00:21.097000,80.283,21.311,37.875,21.097,78.46853846153846
170,PER,0 days 00:01:20.418000,15.0,2.0,HARD,14.0,15.0,0 days 00:00:21.272000,0 days 00:00:37.911000,0 days 00:00:21.235000,80.418,21.272,37.911,21.235,78.60778571428571
171,PER,0 days 00:01:20.487000,16.0,2.0,HARD,15.0,16.0,0 days 00:00:21.144000,0 days 00:00:37.921000,0 days 00:00:21.422000,80.487,21.144,37.921,21.422,78.73306666666667
172,PER,0 days 00:01:21.315000,17.0,2.0,HARD,16.0,17.0,0 days 00:00:21.303000,0 days 00:00:38.271000,0 days 00:00:21.741000,81.315,21.303,38.271,21.741,78.8944375
173,PER,0 days 00:01:18.092000,18.0,2.0,HARD,17.0,18.0,0 days 00:00:20.636000,0 days 00:00:36.662000,0 days 00:00:20.794000,78.092,20.636,36.662,20.794,78.84723529411765
174,PER,0 days 00:01:17.867000,19.0,2.0,HARD,18.0,19.0,0 days 00:00:20.601000,0 days 00:00:36.623000,0 days 00:00:20.643000,77.867,20.601,36.623,20.643,78.79277777777777
175,PER,0 days 00:01:17.979000,20.0,2.0,HARD,19.0,20.0,0 days 00:00:20.550000,0 days 00:00:36.622000,0 days 00:00:20.807000,77.979,20.55,36.622,20.807,78.74994736842105
176,PER,0 days 00:01:18.523000,21.0,2.0,HARD,20.0,21.0,0 days 00:00:20.706000,0 days 00:00:36.755000,0 days 00:00:21.062000,78.523,20.706,36.755,21.062,78.73859999999999
177,PER,0 days 00:01:18.803000,22.0,2.0,HARD,21.0,22.0,0 days 00:00:20.812000,0 days 00:00:37.101000,0 days 00:00:20.890000,78.803,20.812,37.101,20.89,78.74166666666667
178,PER,0 days 00:01:18.604000,23.0,2.0,HARD,22.0,23.0,0 days 00:00:20.663000,0 days 00:00:36.867000,0 days 00:00:21.074000,78.604,20.663,36.867,21.074,78.7354090909091
179,PER,0 days 00:01:18.624000,24.0,2.0,HARD,23.0,24.0,0 days 00:00:20.773000,0 days 00:00:37.019000,0 days 00:00:20.832000,78.624,20.773,37.019,20.832,78.7305652173913
180,PER,0 days 00:01:18.541000,25.0,2.0,HARD,24.0,25.0,0 days 00:00:20.766000,0 days 00:00:37.022000,0 days 00:00:20.753000,78.541,20.766,37.022,20.753,78.72266666666667
181,PER,0 days 00:01:19.877000,26.0,2.0,HARD,25.0,26.0,0 days 00:00:21.045000,0 days 00:00:37.661000,0 days 00:00:21.171000,79.877,21.045,37.661,21.171,78.76884
182,PER,0 days 00:01:19.319000,27.0,2.0,HARD,26.0,27.0,0 days 00:00:20.679000,0 days 00:00:37.368000,0 days 00:00:21.272000,79.319,20.679,37.368,21.272,78.78999999999999
183,PER,0 days 00:01:19.611000,28.0,2.0,HARD,27.0,28.0,0 days 00:00:20.867000,0 days 00:00:37.649000,0 days 00:00:21.095000,79.611,20.867,37.649,21.095,78.8204074074074
184,PER,0 days 00:01:19.986000,29.0,2.0,HARD,28.0,29.0,0 days 00:00:20.802000,0 days 00:00:38.012000,0 days 00:00:21.172000,79.986,20.802,38.012,21.172,78.86203571428572
185,PER,0 days 00:01:20.771000,30.0,2.0,HARD,29.0,30.0,0 days 00:00:20.990000,0 days 00:00:38.914000,0 days 00:00:20.867000,80.771,20.99,38.914,20.867,78.92786206896551
186,PER,0 days 00:01:19.292000,31.0,2.0,HARD,30.0,31.0,0 days 00:00:20.676000,0 days 00:00:37.685000,0 days 00:00:20.931000,79.292,20.676,37.685,20.931,78.94
187,PER,0 days 00:01:19.607000,32.0,2.0,HARD,31.0,32.0,0 days 00:00:20.311000,0 days 00:00:38.121000,0 days 00:00:21.175000,79.607,20.311,38.121,21.175,78.96151612903225
188,PER,0 days 00:01:22.083000,33.0,2.0,HARD,32.0,33.0,0 days 00:00:20.747000,0 days 00:00:39.559000,0 days 00:00:21.777000,82.083,20.747,39.559,21.777,79.0590625
189,PER,0 days 00:01:46.451000,34.0,2.0,HARD,33.0,34.0,0 days 00:00:21.041000,0 days 00:00:38.770000,0 days 00:00:46.640000,106.451,21.041,38.77,46.64,79.88912121212121
190,PER,0 days 00:01:19.581000,35.0,3.0,MEDIUM,2.0,35.0,0 days 00:00:22.615000,0 days 00:00:36.538000,0 days 00:00:20.428000,79.581,22.615,36.538,20.428,79.88005882352941
191,PER,0 days 00:01:16.882000,36.0,3.0,MEDIUM,3.0,36.0,0 days 00:00:20.285000,0 days 00:00:36.090000,0 days 00:00:20.507000,76.882,20.285,36.09,20.507,79.7944
192,PER,0 days 00:01:16.706000,37.0,3.0,MEDIUM,4.0,37.0,0 days 00:00:20.132000,0 days 00:00:36.231000,0 days 00:00:20.343000,76.706,20.132,36.231,20.343,79.70861111111111
193,PER,0 days 00:01:16.353000,38.0,3.0,MEDIUM,5.0,38.0,0 days 00:00:20.058000,0 days 00:00:36.054000,0 days 00:00:20.241000,76.353,20.058,36.054,20.241,79.61791891891892
194,PER,0 days 00:01:16.445000,39.0,3.0,MEDIUM,6.0,39.0,0 days 00:00:20.114000,0 days 00:00:36.082000,0 days 00:00:20.249000,76.445,20.114,36.082,20.249,79.53442105263157
195,PER,0 days 00:01:16.755000,40.0,3.0,MEDIUM,7.0,40.0,0 days 00:00:19.979000,0 days 00:00:36.340000,0 days 00:00:20.436000,76.755,19.979,36.34,20.436,79.46315384615384
196,PER,0 days 00:01:17.959000,41.0,3.0,MEDIUM,8.0,41.0,0 days 00:00:20.300000,0 days 00:00:36.784000,0 days 00:00:20.875000,77.959,20.3,36.784,20.875,79.42555
197,PER,0 days 00:01:17.460000,42.0,3.0,MEDIUM,9.0,42.0,0 days 00:00:20.269000,0 days 00:00:36.496000,0 days 00:00:20.695000,77.46,20.269,36.496,20.695,79.37760975609756
198,PER,0 days 00:01:17.847000,43.0,3.0,MEDIUM,10.0,43.0,0 days 00:00:20.328000,0 days 00:00:36.787000,0 days 00:00:20.732000,77.847,20.328,36.787,20.732,79.34116666666667
199,PER,0 days 00:01:17.616000,44.0,3.0,MEDIUM,11.0,44.0,0 days 00:00:20.365000,0 days 00:00:36.641000,0 days 00:00:20.610000,77.616,20.365,36.641,20.61,79.30104651162792
200,PER,0 days 00:01:17.128000,45.0,3.0,MEDIUM,12.0,45.0,0 days 00:00:20.104000,0 days 00:00:36.446000,0 days 00:00:20.578000,77.128,20.104,36.446,20.578,79.25165909090909
201,PER,0 days 00:01:17.047000,46.0,3.0,MEDIUM,13.0,46.0,0 days 00:00:20.165000,0 days 00:00:36.405000,0 days 00:00:20.477000,77.047,20.165,36.405,20.477,79.20266666666666
202,PER,0 days 00:01:16.859000,47.0,3.0,MEDIUM,14.0,47.0,0 days 00:00:20.214000,0 days 00:00:36.171000,0 days 00:00:20.474000,76.859,20.214,36.171,20.474,79.15171739130435
203,PER,0 days 00:01:16.980000,48.0,3.0,MEDIUM,15.0,48.0,0 days 00:00:20.086000,0 days 00:00:36.499000,0 days 00:00:20.395000,76.98,20.086,36.499,20.395,79.10551063829787
204,PER,0 days 00:01:18.524000,49.0,3.0,MEDIUM,16.0,49.0,0 days 00:00:20.226000,0 days 00:00:37.083000,0 days 00:00:21.215000,78.524,20.226,37.083,21.215,79.09339583333333
205,PER,0 days 00:01:24.856000,50.0,3.0,MEDIUM,17.0,50.0,0 days 00:00:20.634000,0 days 00:00:39.819000,0 days 00:00:24.403000,84.856,20.634,39.819,24.403,79.211
206,PER,0 days 00:01:25.645000,51.0,3.0,MEDIUM,18.0,51.0,0 days 00:00:21.454000,0 days 00:00:41.735000,0 days 00:00:22.456000,85.645,21.454,41.735,22.456,79.33968
207,PER,0 days 00:01:38.200000,52.0,3.0,MEDIUM,19.0,52.0,0 days 00:00:24.840000,0 days 00:00:50.001000,0 days 00:00:23.359000,98.2,24.84,50.001,23.359,79.70949019607843
208,PER,0 days 00:01:55.544000,53.0,3.0,MEDIUM,20.0,53.0,0 days 00:00:23.928000,0 days 00:00:50.178000,0 days 00:00:41.438000,115.544,23.928,50.178,41.438,80.39861538461538
209,PER,0 days 00:01:42.332000,54.0,4.0,INTERMEDIATE,1.0,54.0,0 days 00:00:27.307000,0 days 00:00:49.163000,0 days 00:00:25.862000,102.332,27.307,49.163,25.862,80.81245283018869
210,PER,0 days 00:01:40.446000,55.0,4.0,INTERMEDIATE,2.0,55.0,0 days 00:00:26.321000,0 days 00:00:47.575000,0 days 00:00:26.550000,100.446,26.321,47.575,26.55,81.17603703703705
211,PER,0 days 00:01:45.055000,56.0,4.0,INTERMEDIATE,3.0,56.0,0 days 00:00:29.044000,0 days 00:00:48.988000,0 days 00:00:27.023000,105.055,29.044,48.988,27.023,81.61019999999999
212,PER,0 days 00:02:05.839000,57.0,4.0,INTERMEDIATE,4.0,57.0,0 days 00:00:27.613000,0 days 00:00:47.840000,0 days 00:00:50.386000,125.839,27.613,47.84,50.386,82.39999999999999
213,PER,0 days 00:01:45.989000,58.0,5.0,WET,1.0,58.0,0 days 00:00:29.661000,0 days 00:00:49.225000,0 days 00:00:27.103000,105.989,29.661,49.225,27.103,82.81384210526316
214,PER,0 days 00:01:40.595000,59.0,5.0,WET,2.0,59.0,0 days 00:00:27.084000,0 days 00:00:46.715000,0 days 00:00:26.796000,100.595,27.084,46.715,26.796,83.12041379310345
215,PER,0 days 00:01:41.082000,60.0,5.0,WET,3.0,60.0,0 days 00:00:26.829000,0 days 00:00:47.719000,0 days 00:00:26.534000,101.082,26.829,47.719,26.534,83.42484745762711
216,PER,0 days 00:01:41.220000,61.0,5.0,WET,4.0,61.0,0 days 00:00:26.414000,0 days 00:00:48.483000,0 days 00:00:26.323000,101.22,26.414,48.483,26.323,83.72143333333334
217,PER,0 days 00:01:39.631000,62.0,5.0,WET,5.0,62.0,0 days 00:00:26.075000,0 days 00:00:47.019000,0 days 00:00:26.537000,99.631,26.075,47.019,26.537,83.98224590163935
218,PER,0 days 00:01:39.405000,63.0,5.0,WET,6.0,63.0,0 days 00:00:26.459000,0 days 00:00:47.105000,0 days 00:00:25.841000,99.405,26.459,47.105,25.841,84.23100000000001
219,PER,0 days 00:01:37.112000,64.0,5.0,WET,7.0,64.0,0 days 00:00:25.634000,0 days 00:00:46.525000,0 days 00:00:24.953000,97.112,25.634,46.525,24.953,84.43546031746033
220,PER,0 days 00:01:37.675000,65.0,5.0,WET,8.0,65.0,0 days 00:00:26.152000,0 days 00:00:47.094000,0 days 00:00:24.429000,97.675,26.152,47.094,24.429,84.642328125
221,PER,0 days 00:01:36.451000,66.0,5.0,WET,9.0,66.0,0 days 00:00:25.048000,0 days 00:00:46.628000,0 days 00:00:24.775000,96.451,25.048,46.628,24.775,84.824
222,PER,0 days 00:01:35.957000,67.0,5.0,WET,10.0,67.0,0 days 00:00:24.856000,0 days 00:00:46.372000,0 days 00:00:24.729000,95.957,24.856,46.372,24.729,84.99268181818182
223,PER,0 days 00:01:36.297000,68.0,5.0,WET,11.0,68.0,0 days 00:00:25.957000,0 days 00:00:46.149000,0 days 00:00:24.191000,96.297,25.957,46.149,24.191,85.16140298507463
224,PER,0 days 00:01:35.708000,69.0,5.0,WET,12.0,69.0,0 days 00:00:25.159000,0 days 00:00:46.111000,0 days 00:00:24.438000,95.708,25.159,46.111,24.438,85.3165
225,PER,0 days 00:01:58.066000,70.0,5.0,WET,13.0,70.0,0 days 00:00:26.043000,0 days 00:00:49.873000,0 days 00:00:42.150000,118.066,26.043,49.873,42.15,85.7911304347826
226,PER,0 days 00:01:36.744000,71.0,6.0,INTERMEDIATE,1.0,71.0,0 days 00:00:27.390000,0 days 00:00:46.278000,0 days 00:00:23.076000,96.744,27.39,46.278,23.076,85.94760000000001
227,PER,0 days 00:01:29.537000,72.0,6.0,INTERMEDIATE,2.0,72.0,0 days 00:00:23.628000,0 days 00:00:43.487000,0 days 00:00:22.422000,89.537,23.628,43.487,22.422,85.99815492957747
228,PER,0 days 00:01:26.820000,73.0,6.0,INTERMEDIATE,3.0,73.0,0 days 00:00:22.267000,0 days 00:00:42.197000,0 days 00:00:22.356000,86.82,22.267,42.197,22.356,86.00956944444445
229,PER,0 days 00:01:25.704000,74.0,6.0,INTERMEDIATE,4.0,74.0,0 days 00:00:22.036000,0 days 00:00:41.152000,0 days 00:00:22.516000,85.704,22.036,41.152,22.516,86.00538356164384
230,PER,0 days 00:01:34.148000,75.0,6.0,INTERMEDIATE,5.0,75.0,0 days 00:00:23.990000,0 days 00:00:46.718000,0 days 00:00:23.440000,94.148,23.99,46.718,23.44,86.11541891891892
231,PER,0 days 00:01:30.273000,76.0,6.0,INTERMEDIATE,6.0,76.0,0 days 00:00:23.899000,0 days 00:00:43.256000,0 days 00:00:23.118000,90.273,23.899,43.256,23.118,86.17085333333334
232,ALO,,1.0,1.0,HARD,2.0,1.0,,0 days 00:00:37.981000,0 days 00:00:21.254000,,,37.981,21.254,
233,ALO,0 days 00:01:19.646000,2.0,1.0,HARD,3.0,2.0,0 days 00:00:20.871000,0 days 00:00:37.656000,0 days 00:00:21.119000,79.646,20.871,37.656,21.119,79.646
234,ALO,0 days 00:01:19.113000,3.0,1.0,HARD,4.0,3.0,0 days 00:00:20.649000,0 days 00:00:37.348000,0 days 00:00:21.116000,79.113,20.649,37.348,21.116,79.37950000000001
235,ALO,0 days 00:01:18.776000,4.0,1.0,HARD,5.0,4.0,0 days 00:00:20.584000,0 days 00:00:37.221000,0 days 00:00:20.971000,78.776,20.584,37.221,20.971,79.17833333333333
236,ALO,0 days 00:01:17.939000,5.0,1.0,HARD,6.0,5.0,0 days 00:00:20.370000,0 days 00:00:36.729000,0 days 00:00:20.840000,77.939,20.37,36.729,20.84,78.8685
237,ALO,0 days 00:01:17.952000,6.0,1.0,HARD,7.0,6.0,0 days 00:00:20.424000,0 days 00:00:36.669000,0 days 00:00:20.859000,77.952,20.424,36.669,20.859,78.6852
238,ALO,0 days 00:01:17.505000,7.0,1.0,HARD,8.0,7.0,0 days 00:00:20.330000,0 days 00:00:36.535000,0 days 00:00:20.640000,77.505,20.33,36.535,20.64,78.4885
239,ALO,0 days 00:01:17.391000,8.0,1.0,HARD,9.0,8.0,0 days 00:00:20.266000,0 days 00:00:36.514000,0 days 00:00:20.611000,77.391,20.266,36.514,20.611,78.33171428571428
240,ALO,0 days 00:01:17.783000,9.0,1.0,HARD,10.0,9.0,0 days 00:00:20.229000,0 days 00:00:36.675000,0 days 00:00:20.879000,77.783,20.229,36.675,20.879,78.263125
241,ALO,0 days 00:01:17.324000,10.0,1.0,HARD,11.0,10.0,0 days 00:00:20.143000,0 days 00:00:36.488000,0 days 00:00:20.693000,77.324,20.143,36.488,20.693,78.15877777777777
242,ALO,0 days 00:01:17.249000,11.0,1.0,HARD,12.0,11.0,0 days 00:00:20.216000,0 days 00:00:36.375000,0 days 00:00:20.658000,77.249,20.216,36.375,20.658,78.0678
243,ALO,0 days 00:01:17.588000,12.0,1.0,HARD,13.0,12.0,0 days 00:00:20.251000,0 days 00:00:36.350000,0 days 00:00:20.987000,77.588,20.251,36.35,20.987,78.02418181818182
244,ALO,0 days 00:01:18.443000,13.0,1.0,HARD,14.0,13.0,0 days 00:00:20.525000,0 days 00:00:36.585000,0 days 00:00:21.333000,78.443,20.525,36.585,21.333,78.05908333333333
245,ALO,0 days 00:01:17.508000,14.0,1.0,HARD,15.0,14.0,0 days 00:00:20.194000,0 days 00:00:36.591000,0 days 00:00:20.723000,77.508,20.194,36.591,20.723,78.01669230769231
246,ALO,0 days 00:01:17.444000,15.0,1.0,HARD,16.0,15.0,0 days 00:00:20.171000,0 days 00:00:36.502000,0 days 00:00:20.771000,77.444,20.171,36.502,20.771,77.97578571428572
247,ALO,0 days 00:01:17.170000,16.0,1.0,HARD,17.0,16.0,0 days 00:00:20.230000,0 days 00:00:36.363000,0 days 00:00:20.577000,77.17,20.23,36.363,20.577,77.92206666666667
248,ALO,0 days 00:01:17.699000,17.0,1.0,HARD,18.0,17.0,0 days 00:00:20.340000,0 days 00:00:36.596000,0 days 00:00:20.763000,77.699,20.34,36.596,20.763,77.908125
249,ALO,0 days 00:01:17.528000,18.0,1.0,HARD,19.0,18.0,0 days 00:00:20.206000,0 days 00:00:36.547000,0 days 00:00:20.775000,77.528,20.206,36.547,20.775,77.88576470588235
250,ALO,0 days 00:01:17.258000,19.0,1.0,HARD,20.0,19.0,0 days 00:00:20.174000,0 days 00:00:36.447000,0 days 00:00:20.637000,77.258,20.174,36.447,20.637,77.85088888888889
251,ALO,0 days 00:01:17.130000,20.0,1.0,HARD,21.0,20.0,0 days 00:00:20.139000,0 days 00:00:36.403000,0 days 00:00:20.588000,77.13,20.139,36.403,20.588,77.81294736842105
252,ALO,0 days 00:01:17.664000,21.0,1.0,HARD,22.0,21.0,0 days 00:00:20.223000,0 days 00:00:36.546000,0 days 00:00:20.895000,77.664,20.223,36.546,20.895,77.8055
253,ALO,0 days 00:01:17.947000,22.0,1.0,HARD,23.0,22.0,0 days 00:00:20.394000,0 days 00:00:36.673000,0 days 00:00:20.880000,77.947,20.394,36.673,20.88,77.8122380952381
254,ALO,0 days 00:01:17.272000,23.0,1.0,HARD,24.0,23.0,0 days 00:00:20.109000,0 days 00:00:36.449000,0 days 00:00:20.714000,77.272,20.109,36.449,20.714,77.78768181818181
255,ALO,0 days 00:01:17.285000,24.0,1.0,HARD,25.0,24.0,0 days 00:00:20.122000,0 days 00:00:36.464000,0 days 00:00:20.699000,77.285,20.122,36.464,20.699,77.76582608695652
256,ALO,0 days 00:01:17.182000,25.0,1.0,HARD,26.0,25.0,0 days 00:00:20.018000,0 days 00:00:36.428000,0 days 00:00:20.736000,77.182,20.018,36.428,20.736,77.7415
257,ALO,0 days 00:01:17.141000,26.0,1.0,HARD,27.0,26.0,0 days 00:00:20.057000,0 days 00:00:36.346000,0 days 00:00:20.738000,77.141,20.057,36.346,20.738,77.71748
258,ALO,0 days 00:01:17.228000,27.0,1.0,HARD,28.0,27.0,0 days 00:00:20.018000,0 days 00:00:36.470000,0 days 00:00:20.740000,77.228,20.018,36.47,20.74,77.69865384615385
259,ALO,0 days 00:01:17.562000,28.0,1.0,HARD,29.0,28.0,0 days 00:00:20.224000,0 days 00:00:36.581000,0 days 00:00:20.757000,77.562,20.224,36.581,20.757,77.6935925925926
260,ALO,0 days 00:01:17.111000,29.0,1.0,HARD,30.0,29.0,0 days 00:00:20.075000,0 days 00:00:36.445000,0 days 00:00:20.591000,77.111,20.075,36.445,20.591,77.67278571428572
261,ALO,0 days 00:01:16.965000,30.0,1.0,HARD,31.0,30.0,0 days 00:00:20.035000,0 days 00:00:36.332000,0 days 00:00:20.598000,76.965,20.035,36.332,20.598,77.64837931034482
262,ALO,0 days 00:01:17.259000,31.0,1.0,HARD,32.0,31.0,0 days 00:00:20.008000,0 days 00:00:36.459000,0 days 00:00:20.792000,77.259,20.008,36.459,20.792,77.63539999999999
263,ALO,0 days 00:01:17.637000,32.0,1.0,HARD,33.0,32.0,0 days 00:00:20.096000,0 days 00:00:36.618000,0 days 00:00:20.923000,77.637,20.096,36.618,20.923,77.63545161290322
264,ALO,0 days 00:01:17.816000,33.0,1.0,HARD,34.0,33.0,0 days 00:00:20.289000,0 days 00:00:36.672000,0 days 00:00:20.855000,77.816,20.289,36.672,20.855,77.64109375
265,ALO,0 days 00:01:19.297000,34.0,1.0,HARD,35.0,34.0,0 days 00:00:20.377000,0 days 00:00:37.388000,0 days 00:00:21.532000,79.297,20.377,37.388,21.532,77.69127272727272
266,ALO,0 days 00:01:18.634000,35.0,1.0,HARD,36.0,35.0,0 days 00:00:20.651000,0 days 00:00:37.116000,0 days 00:00:20.867000,78.634,20.651,37.116,20.867,77.719
