,Driver,LapTime,LapNumber,Stint,Compound,TyreLife,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime(s),Sector1Time(s),Sector2Time(s),Sector3Time(s),RollingAverageLap
130,GAS,0 days 00:01:35.781000,53.0,2.0,MEDIUM,6.0,53.0,0 days 00:00:23.903000,0 days 00:00:49.020000,0 days 00:00:22.858000,95.781,23.903,49.02,22.858,78.91411320754717
131,GAS,0 days 00:02:01.097000,54.0,2.0,MEDIUM,7.0,54.0,0 days 00:00:24.039000,0 days 00:00:49.579000,0 days 00:00:47.479000,121.097,24.039,49.579,47.479,79.69527777777778
132,GAS,0 days 00:01:43.220000,55.0,3.0,INTERMEDIATE,1.0,55.0,0 days 00:00:28.683000,0 days 00:00:48.890000,0 days 00:00:25.647000,103.22,28.683,48.89,25.647,80.123
133,GAS,0 days 00:01:41.478000,56.0,3.0,INTERMEDIATE,2.0,56.0,0 days 00:00:26.919000,0 days 00:00:47.986000,0 days 00:00:26.573000,101.478,26.919,47.986,26.573,80.5043392857143
134,GAS,0 days 00:01:43.496000,57.0,3.0,INTERMEDIATE,3.0,57.0,0 days 00:00:28.285000,0 days 00:00:48.387000,0 days 00:00:26.824000,103.496,28.285,48.387,26.824,80.90770175438595
135,GAS,0 days 00:01:43.238000,58.0,3.0,INTERMEDIATE,4.0,58.0,0 days 00:00:27.158000,0 days 00:00:47.974000,0 days 00:00:28.106000,103.238,27.158,47.974,28.106,81.29270689655172
136,GAS,0 days 00:01:43.477000,59.0,3.0,INTERMEDIATE,5.0,59.0,0 days 00:00:27.735000,0 days 00:00:47.978000,0 days 00:00:27.764000,103.477,27.735,47.978,27.764,81.66871186440677
137,GAS,0 days 00:01:42.923000,60.0,3.0,INTERMEDIATE,6.0,60.0,0 days 00:00:28.013000,0 days 00:00:47.844000,0 days 00:00:27.066000,102.923,28.013,47.844,27.066,82.02295000000001
138,GAS,0 days 00:01:42.263000,61.0,3.0,INTERMEDIATE,7.0,61.0,0 days 00:00:26.985000,0 days 00:00:48.250000,0 days 00:00:27.028000,102.263,26.985,48.25,27.028,82.35475409836066
139,GAS,0 days 00:01:40.864000,62.0,3.0,INTERMEDIATE,8.0,62.0,0 days 00:00:27.160000,0 days 00:00:47.125000,0 days 00:00:26.579000,100.864,27.16,47.125,26.579,82.65329032258065
140,GAS,0 days 00:01:40.280000,63.0,3.0,INTERMEDIATE,9.0,63.0,0 days 00:00:26.424000,0 days 00:00:47.258000,0 days 00:00:26.598000,100.28,26.424,47.258,26.598,82.93307936507937
141,GAS,0 days 00:01:39.374000,64.0,3.0,INTERMEDIATE,10.0,64.0,0 days 00:00:26.357000,0 days 00:00:46.889000,0 days 00:00:26.128000,99.374,26.357,46.889,26.128,83.18996875
142,GAS,0 days 00:01:38.169000,65.0,3.0,INTERMEDIATE,11.0,65.0,0 days 00:00:26.058000,0 days 00:00:46.315000,0 days 00:00:25.796000,98.169,26.058,46.315,25.796,83.42041538461538
143,GAS,0 days 00:01:36.252000,66.0,3.0,INTERMEDIATE,12.0,66.0,0 days 00:00:25.578000,0 days 00:00:45.986000,0 days 00:00:24.688000,96.252,25.578,45.986,24.688,83.61483333333332
144,GAS,0 days 00:01:34.612000,67.0,3.0,INTERMEDIATE,13.0,67.0,0 days 00:00:25.054000,0 days 00:00:45.543000,0 days 00:00:24.015000,94.612,25.054,45.543,24.015,83.77897014925372
145,GAS,0 days 00:01:33.318000,68.0,3.0,INTERMEDIATE,14.0,68.0,0 days 00:00:24.985000,0 days 00:00:45.029000,0 days 00:00:23.304000,93.318,24.985,45.029,23.304,83.91925
146,GAS,0 days 00:01:36.097000,69.0,3.0,INTERMEDIATE,15.0,69.0,0 days 00:00:25.821000,0 days 00:00:45.249000,0 days 00:00:25.027000,96.097,25.821,45.249,25.027,84.09573913043478
147,GAS,0 days 00:01:31.098000,70.0,3.0,INTERMEDIATE,16.0,70.0,0 days 00:00:24.417000,0 days 00:00:44.096000,0 days 00:00:22.585000,91.098,24.417,44.096,22.585,84.19577142857142
148,GAS,0 days 00:01:30.098000,71.0,3.0,INTERMEDIATE,17.0,71.0,0 days 00:00:24.043000,0 days 00:00:44.017000,0 days 00:00:22.038000,90.098,24.043,44.017,22.038,84.2789014084507
149,GAS,0 days 00:01:29.916000,72.0,3.0,INTERMEDIATE,18.0,72.0,0 days 00:00:23.812000,0 days 00:00:44.146000,0 days 00:00:21.958000,89.916,23.812,44.146,21.958,84.35719444444445
150,GAS,0 days 00:01:28.128000,73.0,3.0,INTERMEDIATE,19.0,73.0,0 days 00:00:23.580000,0 days 00:00:42.637000,0 days 00:00:21.911000,88.128,23.58,42.637,21.911,84.4088493150685
151,GAS,0 days 00:01:27.856000,74.0,3.0,INTERMEDIATE,20.0,74.0,0 days 00:00:23.793000,0 days 00:00:42.395000,0 days 00:00:21.668000,87.856,23.793,42.395,21.668,84.45543243243243
152,GAS,0 days 00:01:26.378000,75.0,3.0,INTERMEDIATE,21.0,75.0,0 days 00:00:22.771000,0 days 00:00:41.949000,0 days 00:00:21.658000,86.378,22.771,41.949,21.658,84.48106666666666
153,GAS,0 days 00:01:26.077000,76.0,3.0,INTERMEDIATE,22.0,76.0,0 days 00:00:22.815000,0 days 00:00:41.513000,0 days 00:00:21.749000,86.077,22.815,41.513,21.749,84.50206578947369
154,GAS,0 days 00:01:25.607000,77.0,3.0,INTERMEDIATE,23.0,77.0,0 days 00:00:22.318000,0 days 00:00:41.293000,0 days 00:00:21.996000,85.607,22.318,41.293,21.996,84.51641558441558
155,GAS,0 days 00:01:26.578000,78.0,3.0,INTERMEDIATE,24.0,78.0,0 days 00:00:22.610000,0 days 00:00:41.552000,0 days 00:00:22.416000,86.578,22.61,41.552,22.416,84.54284615384616
156,PER,0 days 00:01:58.190000,1.0,1.0,MEDIUM,1.0,1.0,,0 days 00:00:45.390000,0 days 00:00:39.598000,118.19,,45.39,39.598,118.19
157,PER,0 days 00:01:19.704000,2.0,2.0,HARD,1.0,2.0,0 days 00:00:22.935000,0 days 00:00:36.337000,0 days 00:00:20.432000,79.704,22.935,36.337,20.432,98.947
158,PER,0 days 00:01:16.387000,3.0,2.0,HARD,2.0,3.0,0 days 00:00:20.282000,0 days 00:00:35.738000,0 days 00:00:20.367000,76.387,20.282,35.738,20.367,91.427
159,PER,0 days 00:01:16.535000,4.0,2.0,HARD,3.0,4.0,0 days 00:00:20.292000,0 days 00:00:35.774000,0 days 00:00:20.469000,76.535,20.292,35.774,20.469,87.704
160,PER,0 days 00:01:16.269000,5.0,2.0,HARD,4.0,5.0,0 days 00:00:20.267000,0 days 00:00:35.734000,0 days 00:00:20.268000,76.269,20.267,35.734,20.268,85.417
161,PER,0 days 00:01:16.458000,6.0,2.0,HARD,5.0,6.0,0 days 00:00:20.160000,0 days 00:00:35.801000,0 days 00:00:20.497000,76.458,20.16,35.801,20.497,83.92383333333333
162,PER,0 days 00:01:17.399000,7.0,2.0,HARD,6.0,7.0,0 days 00:00:20.511000,0 days 00:00:36.114000,0 days 00:00:20.774000,77.399,20.511,36.114,20.774,82.99171428571428
163,PER,0 days 00:01:17.937000,8.0,2.0,HARD,7.0,8.0,0 days 00:00:20.513000,0 days 00:00:36.628000,0 days 00:00:20.796000,77.937,20.513,36.628,20.796,82.359875
164,PER,0 days 00:01:18.254000,9.0,2.0,HARD,8.0,9.0,0 days 00:00:20.758000,0 days 00:00:36.550000,0 days 00:00:20.946000,78.254,20.758,36.55,20.946,81.90366666666667
165,PER,0 days 00:01:19.787000,10.0,2.0,HARD,9.0,10.0,0 days 00:00:21.116000,0 days 00:00:37.490000,0 days 00:00:21.181000,79.787,21.116,37.49,21.181,81.692
166,PER,0 days 00:01:19.848000,11.0,2.0,HARD,10.0,11.0,0 days 00:00:21.206000,0 days 00:00:37.371000,0 days 00:00:21.271000,79.848,21.206,37.371,21.271,81.52436363636365
167,PER,0 days 00:01:20.433000,12.0,2.0,HARD,11.0,12.0,0 days 00:00:21.687000,0 days 00:00:37.445000,0 days 00:00:21.301000,80.433,21.687,37.445,21.301,81.43341666666667
168,PER,0 days 00:01:20.797000,13.0,2.0,HARD,12.0,13.0,0 days 00:00:21.434000,0 days 00:00:38.023000,0 days 00:00:21.340000,80.797,21.434,38.023,21.34,81.38446153846154
169,PER,0 days 00:01:20.283000,14.0,2.0,HARD,13.0,14.0,0 days 00:00:21.311000,0 days 00:00:37.875000,0 days 00:00:21.097000,80.283,21.311,37.875,21.097,81.3057857142857
170,PER,0 days 00:01:20.418000,15.0,2.0,HARD,14.0,15.0,0 days 00:00:21.272000,0 days 00:00:37.911000,0 days 00:00:21.235000,80.418,21.272,37.911,21.235,81.2466
171,PER,0 days 00:01:20.487000,16.0,2.0,HARD,15.0,16.0,0 days 00:00:21.144000,0 days 00:00:37.921000,0 days 00:00:21.422000,80.487,21.144,37.921,21.422,81.199125
172,PER,0 days 00:01:21.315000,17.0,2.0,HARD,16.0,17.0,0 days 00:00:21.303000,0 days 00:00:38.271000,0 days 00:00:21.741000,81.315,21.303,38.271,21.741,81.20594117647059
173,PER,0 days 00:01:18.092000,18.0,2.0,HARD,17.0,18.0,0 days 00:00:20.636000,0 days 00:00:36.662000,0 days 00:00:20.794000,78.092,20.636,36.662,20.794,81.03294444444445
174,PER,0 days 00:01:17.867000,19.0,2.0,HARD,18.0,19.0,0 days 00:00:20.601000,0 days 00:00:36.623000,0 days 00:00:20.643000,77.867,20.601,36.623,20.643,80.86631578947369
175,PER,0 days 00:01:17.979000,20.0,2.0,HARD,19.0,20.0,0 days 00:00:20.550000,0 days 00:00:36.622000,0 days 00:00:20.807000,77.979,20.55,36.622,20.807,80.72195
176,PER,0 days 00:01:18.523000,21.0,2.0,HARD,20.0,21.0,0 days 00:00:20.706000,0 days 00:00:36.755000,0 days 00:00:21.062000,78.523,20.706,36.755,21.062,80.6172380952381
177,PER,0 days 00:01:18.803000,22.0,2.0,HARD,21.0,22.0,0 days 00:00:20.812000,0 days 00:00:37.101000,0 days 00:00:20.890000,78.803,20.812,37.101,20.89,80.53477272727274
178,PER,0 days 00:01:18.604000,23.0,2.0,HARD,22.0,23.0,0 days 00:00:20.663000,0 days 00:00:36.867000,0 days 00:00:21.074000,78.604,20.663,36.867,21.074,80.45082608695652
179,PER,0 days 00:01:18.624000,24.0,2.0,HARD,23.0,24.0,0 days 00:00:20.773000,0 days 00:00:37.019000,0 days 00:00:20.832000,78.624,20.773,37.019,20.832,80.37470833333333
180,PER,0 days 00:01:18.541000,25.0,2.0,HARD,24.0,25.0,0 days 00:00:20.766000,0 days 00:00:37.022000,0 days 00:00:20.753000,78.541,20.766,37.022,20.753,80.30136
181,PER,0 days 00:01:19.877000,26.0,2.0,HARD,25.0,26.0,0 days 00:00:21.045000,0 days 00:00:37.661000,0 days 00:00:21.171000,79.877,21.045,37.661,21.171,80.28503846153846
182,PER,0 days 00:01:19.319000,27.0,2.0,HARD,26.0,27.0,0 days 00:00:20.679000,0 days 00:00:37.368000,0 days 00:00:21.272000,79.319,20.679,37.368,21.272,80.24925925925926
183,PER,0 days 00:01:19.611000,28.0,2.0,HARD,27.0,28.0,0 days 00:00:20.867000,0 days 00:00:37.649000,0 days 00:00:21.095000,79.611,20.867,37.649,21.095,80.22646428571429
184,PER,0 days 00:01:19.986000,29.0,2.0,HARD,28.0,29.0,0 days 00:00:20.802000,0 days 00:00:38.012000,0 days 00:00:21.172000,79.986,20.802,38.012,21.172,80.21817241379311
185,PER,0 days 00:01:20.771000,30.0,2.0,HARD,29.0,30.0,0 days 00:00:20.990000,0 days 00:00:38.914000,0 days 00:00:20.867000,80.771,20.99,38.914,20.867,80.2366
186,PER,0 days 00:01:19.292000,31.0,2.0,HARD,30.0,31.0,0 days 00:00:20.676000,0 days 00:00:37.685000,0 days 00:00:20.931000,79.292,20.676,37.685,20.931,80.20612903225806
187,PER,0 days 00:01:19.607000,32.0,2.0,HARD,31.0,32.0,0 days 00:00:20.311000,0 days 00:00:38.121000,0 days 00:00:21.175000,79.607,20.311,38.121,21.175,80.18740625
188,PER,0 days 00:01:22.083000,33.0,2.0,HARD,32.0,33.0,0 days 00:00:20.747000,0 days 00:00:39.559000,0 days 00:00:21.777000,82.083,20.747,39.559,21.777,80.24484848484849
189,PER,0 days 00:01:46.451000,34.0,2.0,HARD,33.0,34.0,0 days 00:00:21.041000,0 days 00:00:38.770000,0 days 00:00:46.640000,106.451,21.041,38.77,46.64,81.01561764705882
190,PER,0 days 00:01:19.581000,35.0,3.0,MEDIUM,2.0,35.0,0 days 00:00:22.615000,0 days 00:00:36.538000,0 days 00:00:20.428000,79.581,22.615,36.538,20.428,80.97462857142857
191,PER,0 days 00:01:16.882000,36.0,3.0,MEDIUM,3.0,36.0,0 days 00:00:20.285000,0 days 00:00:36.090000,0 days 00:00:20.507000,76.882,20.285,36.09,20.507,80.86094444444444
192,PER,0 days 00:01:16.706000,37.0,3.0,MEDIUM,4.0,37.0,0 days 00:00:20.132000,0 days 00:00:36.231000,0 days 00:00:20.343000,76.706,20.132,36.231,20.343,80.74864864864864
193,PER,0 days 00:01:16.353000,38.0,3.0,MEDIUM,5.0,38.0,0 days 00:00:20.058000,0 days 00:00:36.054000,0 days 00:00:20.241000,76.353,20.058,36.054,20.241,80.63297368421053
194,PER,0 days 00:01:16.445000,39.0,3.0,MEDIUM,6.0,39.0,0 days 00:00:20.114000,0 days 00:00:36.082000,0 days 00:00:20.249000,76.445,20.114,36.082,20.249,80.52558974358975
195,PER,0 days 00:01:16.755000,40.0,3.0,MEDIUM,7.0,40.0,0 days 00:00:19.979000,0 days 00:00:36.340000,0 days 00:00:20.436000,76.755,19.979,36.34,20.436,80.431325
196,PER,0 days 00:01:17.959000,41.0,3.0,MEDIUM,8.0,41.0,0 days 00:00:20.300000,0 days 00:00:36.784000,0 days 00:00:20.875000,77.959,20.3,36.784,20.875,80.3710243902439
197,PER,0 days 00:01:17.460000,42.0,3.0,MEDIUM,9.0,42.0,0 days 00:00:20.269000,0 days 00:00:36.496000,0 days 00:00:20.695000,77.46,20.269,36.496,20.695,80.30171428571428
198,PER,0 days 00:01:17.847000,43.0,3.0,MEDIUM,10.0,43.0,0 days 00:00:20.328000,0 days 00:00:36.787000,0 days 00:00:20.732000,77.847,20.328,36.787,20.732,80.24462790697675
199,PER,0 days 00:01:17.616000,44.0,3.0,MEDIUM,11.0,44.0,0 days 00:00:20.365000,0 days 00:00:36.641000,0 days 00:00:20.610000,77.616,20.365,36.641,20.61,80.18488636363635
200,PER,0 days 00:01:17.128000,45.0,3.0,MEDIUM,12.0,45.0,0 days 00:00:20.104000,0 days 00:00:36.446000,0 days 00:00:20.578000,77.128,20.104,36.446,20.578,80.11695555555555
201,PER,0 days 00:01:17.047000,46.0,3.0,MEDIUM,13.0,46.0,0 days 00:00:20.165000,0 days 00:00:36.405000,0 days 00:00:20.477000,77.047,20.165,36.405,20.477,80.05021739130434
202,PER,0 days 00:01:16.859000,47.0,3.0,MEDIUM,14.0,47.0,0 days 00:00:20.214000,0 days 00:00:36.171000,0 days 00:00:20.474000,76.859,20.214,36.171,20.474,79.98231914893617
203,PER,0 days 00:01:16.980000,48.0,3.0,MEDIUM,15.0,48.0,0 days 00:00:20.086000,0 days 00:00:36.499000,0 days 00:00:20.395000,76.98,20.086,36.499,20.395,79.91977083333333
204,PER,0 days 00:01:18.524000,49.0,3.0,MEDIUM,16.0,49.0,0 days 00:00:20.226000,0 days 00:00:37.083000,0 days 00:00:21.215000,78.524,20.226,37.083,21.215,79.89128571428571
205,PER,0 days 00:01:24.856000,50.0,3.0,MEDIUM,17.0,50.0,0 days 00:00:20.634000,0 days 00:00:39.819000,0 days 00:00:24.403000,84.856,20.634,39.819,24.403,79.99058
206,PER,0 days 00:01:25.645000,51.0,3.0,MEDIUM,18.0,51.0,0 days 00:00:21.454000,0 days 00:00:41.735000,0 days 00:00:22.456000,85.645,21.454,41.735,22.456,80.10145098039216
207,PER,0 days 00:01:38.200000,52.0,3.0,MEDIUM,19.0,52.0,0 days 00:00:24.840000,0 days 00:00:50.001000,0 days 00:00:23.359000,98.2,24.84,50.001,23.359,80.4495
208,PER,0 days 00:01:55.544000,53.0,3.0,MEDIUM,20.0,53.0,0 days 00:00:23.928000,0 days 00:00:50.178000,0 days 00:00:41.438000,115.544,23.928,50.178,41.438,81.11166037735849
209,PER,0 days 00:01:42.332000,54.0,4.0,INTERMEDIATE,1.0,54.0,0 days 00:00:27.307000,0 days 00:00:49.163000,0 days 00:00:25.862000,102.332,27.307,49.163,25.862,81.50462962962963
210,PER,0 days 00:01:40.446000,55.0,4.0,INTERMEDIATE,2.0,55.0,0 days 00:00:26.321000,0 days 00:00:47.575000,0 days 00:00:26.550000,100.446,26.321,47.575,26.55,81.84901818181818
211,PER,0 days 00:01:45.055000,56.0,4.0,INTERMEDIATE,3.0,56.0,0 days 00:00:29.044000,0 days 00:00:48.988000,0 days 00:00:27.023000,105.055,29.044,48.988,27.023,82.26341071428571
212,PER,0 days 00:02:05.839000,57.0,4.0,INTERMEDIATE,4.0,57.0,0 days 00:00:27.613000,0 days 00:00:47.840000,0 days 00:00:50.386000,125.839,27.613,47.84,50.386,83.02789473684211
213,PER,0 days 00:01:45.989000,58.0,5.0,WET,1.0,58.0,0 days 00:00:29.661000,0 days 00:00:49.225000,0 days 00:00:27.103000,105.989,29.661,49.225,27.103,83.42377586206896
214,PER,0 days 00:01:40.595000,59.0,5.0,WET,2.0,59.0,0 days 00:00:27.084000,0 days 00:00:46.715000,0 days 00:00:26.796000,100.595,27.084,46.715,26.796,83.71481355932204
215,PER,0 days 00:01:41.082000,60.0,5.0,WET,3.0,60.0,0 days 00:00:26.829000,0 days 00:00:47.719000,0 days 00:00:26.534000,101.082,26.829,47.719,26.534,84.00426666666667
216,PER,0 days 00:01:41.220000,61.0,5.0,WET,4.0,61.0,0 days 00:00:26.414000,0 days 00:00:48.483000,0 days 00:00:26.323000,101.22,26.414,48.483,26.323,84.28649180327868
217,PER,0 days 00:01:39.631000,62.0,5.0,WET,5.0,62.0,0 days 00:00:26.075000,0 days 00:00:47.019000,0 days 00:00:26.537000,99.631,26.075,47.019,26.537,84.53398387096775
218,PER,0 days 00:01:39.405000,63.0,5.0,WET,6.0,63.0,0 days 00:00:26.459000,0 days 00:00:47.105000,0 days 00:00:25.841000,99.405,26.459,47.105,25.841,84.77003174603175
219,PER,0 days 00:01:37.112000,64.0,5.0,WET,7.0,64.0,0 days 00:00:25.634000,0 days 00:00:46.525000,0 days 00:00:24.953000,97.112,25.634,46.525,24.953,84.962875
220,PER,0 days 00:01:37.675000,65.0,5.0,WET,8.0,65.0,0 days 00:00:26.152000,0 days 00:00:47.094000,0 days 00:00:24.429000,97.675,26.152,47.094,24.429,85.15844615384616
221,PER,0 days 00:01:36.451000,66.0,5.0,WET,9.0,66.0,0 days 00:00:25.048000,0 days 00:00:46.628000,0 days 00:00:24.775000,96.451,25.048,46.628,24.775,85.32954545454545
222,PER,0 days 00:01:35.957000,67.0,5.0,WET,10.0,67.0,0 days 00:00:24.856000,0 days 00:00:46.372000,0 days 00:00:24.729000,95.957,24.856,46.372,24.729,85.48816417910449
223,PER,0 days 00:01:36.297000,68.0,5.0,WET,11.0,68.0,0 days 00:00:25.957000,0 days 00:00:46.149000,0 days 00:00:24.191000,96.297,25.957,46.149,24.191,85.64711764705882
224,PER,0 days 00:01:35.708000,69.0,5.0,WET,12.0,69.0,0 days 00:00:25.159000,0 days 00:00:46.111000,0 days 00:00:24.438000,95.708,25.159,46.111,24.438,85.79292753623187
225,PER,0 days 00:01:58.066000,70.0,5.0,WET,13.0,70.0,0 days 00:00:26.043000,0 days 00:00:49.873000,0 days 00:00:42.150000,118.066,26.043,49.873,42.15,86.25397142857143
226,PER,0 days 00:01:36.744000,71.0,6.0,INTERMEDIATE,1.0,71.0,0 days 00:00:27.390000,0 days 00:00:46.278000,0 days 00:00:23.076000,96.744,27.39,46.278,23.076,86.40171830985915
227,PER,0 days 00:01:29.537000,72.0,6.0,INTERMEDIATE,2.0,72.0,0 days 00:00:23.628000,0 days 00:00:43.487000,0 days 00:00:22.422000,89.537,23.628,43.487,22.422,86.44526388888889
228,PER,0 days 00:01:26.820000,73.0,6.0,INTERMEDIATE,3.0,73.0,0 days 00:00:22.267000,0 days 00:00:42.197000,0 days 00:00:22.356000,86.82,22.267,42.197,22.356,86.45039726027397
229,PER,0 days 00:01:25.704000,74.0,6.0,INTERMEDIATE,4.0,74.0,0 days 00:00:22.036000,0 days 00:00:41.152000,0 days 00:00:22.516000,85.704,22.036,41.152,22.516,86.4403108108108
230,PER,0 days 00:01:34.148000,75.0,6.0,INTERMEDIATE,5.0,75.0,0 days 00:00:23.990000,0 days 00:00:46.718000,0 days 00:00:23.440000,94.148,23.99,46.718,23.44,86.54308
231,PER,0 days 00:01:30.273000,76.0,6.0,INTERMEDIATE,6.0,76.0,0 days 00:00:23.899000,0 days 00:00:43.256000,0 days 00:00:23.118000,90.273,23.899,43.256,23.118,86.59215789473684
232,ALO,0 days 00:01:25.527000,1.0,1.0,HARD,2.0,1.0,,0 days 00:00:37.981000,0 days 00:00:21.254000,85.527,,37.981,21.254,85.527
233,ALO,0 days 00:01:19.646000,2.0,1.0,HARD,3.0,2.0,0 days 00:00:20.871000,0 days 00:00:37.656000,0 days 00:00:21.119000,79.646,20.871,37.656,21.119,82.5865
234,ALO,0 days 00:01:19.113000,3.0,1.0,HARD,4.0,3.0,0 days 00:00:20.649000,0 days 00:00:37.348000,0 days 00:00:21.116000,79.113,20.649,37.348,21.116,81.42866666666667
235,ALO,0 days 00:01:18.776000,4.0,1.0,HARD,5.0,4.0,0 days 00:00:20.584000,0 days 00:00:37.221000,0 days 00:00:20.971000,78.776,20.584,37.221,20.971,80.7655
236,ALO,0 days 00:01:17.939000,5.0,1.0,HARD,6.0,5.0,0 days 00:00:20.370000,0 days 00:00:36.729000,0 days 00:00:20.840000,77.939,20.37,36.729,20.84,80.2002
237,ALO,0 days 00:01:17.952000,6.0,1.0,HARD,7.0,6.0,0 days 00:00:20.424000,0 days 00:00:36.669000,0 days 00:00:20.859000,77.952,20.424,36.669,20.859,79.82549999999999
238,ALO,0 days 00:01:17.505000,7.0,1.0,HARD,8.0,7.0,0 days 00:00:20.330000,0 days 00:00:36.535000,0 days 00:00:20.640000,77.505,20.33,36.535,20.64,79.494
239,ALO,0 days 00:01:17.391000,8.0,1.0,HARD,9.0,8.0,0 days 00:00:20.266000,0 days 00:00:36.514000,0 days 00:00:20.611000,77.391,20.266,36.514,20.611,79.23112499999999
240,ALO,0 days 00:01:17.783000,9.0,1.0,HARD,10.0,9.0,0 days 00:00:20.229000,0 days 00:00:36.675000,0 days 00:00:20.879000,77.783,20.229,36.675,20.879,79.07022222222221
241,ALO,0 days 00:01:17.324000,10.0,1.0,HARD,11.0,10.0,0 days 00:00:20.143000,0 days 00:00:36.488000,0 days 00:00:20.693000,77.324,20.143,36.488,20.693,78.8956
242,ALO,0 days 00:01:17.249000,11.0,1.0,HARD,12.0,11.0,0 days 00:00:20.216000,0 days 00:00:36.375000,0 days 00:00:20.658000,77.249,20.216,36.375,20.658,78.74590909090908
243,ALO,0 days 00:01:17.588000,12.0,1.0,HARD,13.0,12.0,0 days 00:00:20.251000,0 days 00:00:36.350000,0 days 00:00:20.987000,77.588,20.251,36.35,20.987,78.64941666666667
244,ALO,0 days 00:01:18.443000,13.0,1.0,HARD,14.0,13.0,0 days 00:00:20.525000,0 days 00:00:36.585000,0 days 00:00:21.333000,78.443,20.525,36.585,21.333,78.63353846153846
245,ALO,0 days 00:01:17.508000,14.0,1.0,HARD,15.0,14.0,0 days 00:00:20.194000,0 days 00:00:36.591000,0 days 00:00:20.723000,77.508,20.194,36.591,20.723,78.55314285714284
246,ALO,0 days 00:01:17.444000,15.0,1.0,HARD,16.0,15.0,0 days 00:00:20.171000,0 days 00:00:36.502000,0 days 00:00:20.771000,77.444,20.171,36.502,20.771,78.47919999999999
247,ALO,0 days 00:01:17.170000,16.0,1.0,HARD,17.0,16.0,0 days 00:00:20.230000,0 days 00:00:36.363000,0 days 00:00:20.577000,77.17,20.23,36.363,20.577,78.397375
248,ALO,0 days 00:01:17.699000,17.0,1.0,HARD,18.0,17.0,0 days 00:00:20.340000,0 days 00:00:36.596000,0 days 00:00:20.763000,77.699,20.34,36.596,20.763,78.35629411764705
249,ALO,0 days 00:01:17.528000,18.0,1.0,HARD,19.0,18.0,0 days 00:00:20.206000,0 days 00:00:36.547000,0 days 00:00:20.775000,77.528,20.206,36.547,20.775,78.31027777777778
250,ALO,0 days 00:01:17.258000,19.0,1.0,HARD,20.0,19.0,0 days 00:00:20.174000,0 days 00:00:36.447000,0 days 00:00:20.637000,77.258,20.174,36.447,20.637,78.2548947368421
251,ALO,0 days 00:01:17.130000,20.0,1.0,HARD,21.0,20.0,0 days 00:00:20.139000,0 days 00:00:36.403000,0 days 00:00:20.588000,77.13,20.139,36.403,20.588,78.19865
252,ALO,0 days 00:01:17.664000,21.0,1.0,HARD,22.0,21.0,0 days 00:00:20.223000,0 days 00:00:36.546000,0 days 00:00:20.895000,77.664,20.223,36.546,20.895,78.17319047619047
253,ALO,0 days 00:01:17.947000,22.0,1.0,HARD,23.0,22.0,0 days 00:00:20.394000,0 days 00:00:36.673000,0 days 00:00:20.880000,77.947,20.394,36.673,20.88,78.1629090909091
254,ALO,0 days 00:01:17.272000,23.0,1.0,HARD,24.0,23.0,0 days 00:00:20.109000,0 days 00:00:36.449000,0 days 00:00:20.714000,77.272,20.109,36.449,20.714,78.12417391304348
255,ALO,0 days 00:01:17.285000,24.0,1.0,HARD,25.0,24.0,0 days 00:00:20.122000,0 days 00:00:36.464000,0 days 00:00:20.699000,77.285,20.122,36.464,20.699,78.08920833333333
256,ALO,0 days 00:01:17.182000,25.0,1.0,HARD,26.0,25.0,0 days 00:00:20.018000,0 days 00:00:36.428000,0 days 00:00:20.736000,77.182,20.018,36.428,20.736,78.05292
257,ALO,0 days 00:01:17.141000,26.0,1.0,HARD,27.0,26.0,0 days 00:00:20.057000,0 days 00:00:36.346000,0 days 00:00:20.738000,77.141,20.057,36.346,20.738,78.01784615384615
258,ALO,0 days 00:01:17.228000,27.0,1.0,HARD,28.0,27.0,0 days 00:00:20.018000,0 days 00:00:36.470000,0 days 00:00:20.740000,77.228,20.018,36.47,20.74,77.9885925925926
259,ALO,0 days 00:01:17.562000,28.0,1.0,HARD,29.0,28.0,0 days 00:00:20.224000,0 days 00:00:36.581000,0 days 00:00:20.757000,77.562,20.224,36.581,20.757,77.97335714285714
260,ALO,0 days 00:01:17.111000,29.0,1.0,HARD,30.0,29.0,0 days 00:00:20.075000,0 days 00:00:36.445000,0 days 00:00:20.591000,77.111,20.075,36.445,20.591,77.94362068965516
261,ALO,0 days 00:01:16.965000,30.0,1.0,HARD,31.0,30.0,0 days 00:00:20.035000,0 days 00:00:36.332000,0 days 00:00:20.598000,76.965,20.035,36.332,20.598,77.911
262,ALO,0 days 00:01:17.259000,31.0,1.0,HARD,32.0,31.0,0 days 00:00:20.008000,0 days 00:00:36.459000,0 days 00:00:20.792000,77.259,20.008,36.459,20.792,77.88996774193548
263,ALO,0 days 00:01:17.637000,32.0,1.0,HARD,33.0,32.0,0 days 00:00:20.096000,0 days 00:00:36.618000,0 days 00:00:20.923000,77.637,20.096,36.618,20.923,77.8820625
264,ALO,0 days 00:01:17.816000,33.0,1.0,HARD,34.0,33.0,0 days 00:00:20.289000,0 days 00:00:36.672000,0 days 00:00:20.855000,77.816,20.289,36.672,20.855,77.88006060606061
